,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6290,Standing On All Threes - Boehm Remix,2021-03-09 14:22,OMI,Standing On All Threes - Boehm Remix,220828,2021-03-09 14:22:00,0.781,0.767,6,-5.686,1,0.0581,0.589,1.57e-05,0.353,0.709,102.958,audio_features,2S71iwV02BtIA7xOlj0ccY,spotify:track:2S71iwV02BtIA7xOlj0ccY,https://api.spotify.com/v1/tracks/2S71iwV02BtIA7xOlj0ccY,https://api.spotify.com/v1/audio-analysis/2S71iwV02BtIA7xOlj0ccY,220829,4
6291,Hitchhiker - Bergs Remix,2021-03-09 14:25,OMI,Hitchhiker - Bergs Remix,222056,2021-03-09 14:25:00,0.785,0.527,4,-8.412,1,0.126,0.831,9.69e-05,0.312,0.613,106.947,audio_features,20piLuSJu1xKJ79C0wWU7H,spotify:track:20piLuSJu1xKJ79C0wWU7H,https://api.spotify.com/v1/tracks/20piLuSJu1xKJ79C0wWU7H,https://api.spotify.com/v1/audio-analysis/20piLuSJu1xKJ79C0wWU7H,222053,4
6292,Me 4 U (feat. Sarah West) - Maywald Remix,2021-03-09 14:30,OMI,Me 4 U (feat. Sarah West) - Maywald Remix,214772,2021-03-09 14:30:00,0.709,0.637,11,-6.313,1,0.0291,0.0915,0.0,0.0834,0.474,100.037,audio_features,5TSta8GNfO05GR3JShVZLg,spotify:track:5TSta8GNfO05GR3JShVZLg,https://api.spotify.com/v1/tracks/5TSta8GNfO05GR3JShVZLg,https://api.spotify.com/v1/audio-analysis/5TSta8GNfO05GR3JShVZLg,214760,4
6293,These Are the Days - Luca Schreiner Remix,2021-03-09 14:33,OMI,These Are the Days - Luca Schreiner Remix,188213,2021-03-09 14:33:00,0.541,0.876,10,-3.794,0,0.162,0.0231,0.0,0.108,0.383,121.152,audio_features,5bY0RCjIiggxBueTd3rHbu,spotify:track:5bY0RCjIiggxBueTd3rHbu,https://api.spotify.com/v1/tracks/5bY0RCjIiggxBueTd3rHbu,https://api.spotify.com/v1/audio-analysis/5bY0RCjIiggxBueTd3rHbu,188213,4
6294,Hitchhiker - HI Remix,2021-03-09 14:39,OMI,Hitchhiker - HI Remix,176016,2021-03-09 14:39:00,0.661,0.784,1,-4.68,0,0.0522,0.0354,0.0,0.26,0.32,107.014,audio_features,4Yr92DW5Nn8WkuF2iVRAgw,spotify:track:4Yr92DW5Nn8WkuF2iVRAgw,https://api.spotify.com/v1/tracks/4Yr92DW5Nn8WkuF2iVRAgw,https://api.spotify.com/v1/audio-analysis/4Yr92DW5Nn8WkuF2iVRAgw,175613,4
6295,Promised Land - Henri PFR Remix,2021-03-09 14:45,OMI,Promised Land - Henri PFR Remix,272317,2021-03-09 14:45:00,0.653,0.477,9,-8.822,1,0.063,0.713,7.47e-05,0.102,0.364,123.006,audio_features,0Sy8wN8fbDoBfEHSVvDUTN,spotify:track:0Sy8wN8fbDoBfEHSVvDUTN,https://api.spotify.com/v1/tracks/0Sy8wN8fbDoBfEHSVvDUTN,https://api.spotify.com/v1/audio-analysis/0Sy8wN8fbDoBfEHSVvDUTN,272253,4
6296,Standing On All Threes - Kav Verhouzer Remix,2021-03-09 14:48,OMI,Standing On All Threes - Kav Verhouzer Remix,205314,2021-03-09 14:48:00,0.719,0.761,6,-4.601,1,0.0488,0.405,0.0042,0.0918,0.863,105.029,audio_features,6LSy1ZXUqMnqkgjpqfmYKQ,spotify:track:6LSy1ZXUqMnqkgjpqfmYKQ,https://api.spotify.com/v1/tracks/6LSy1ZXUqMnqkgjpqfmYKQ,https://api.spotify.com/v1/audio-analysis/6LSy1ZXUqMnqkgjpqfmYKQ,205320,4
6297,Sing It Out Loud - Freddy Verano Remix,2021-03-09 14:52,OMI,Sing It Out Loud - Freddy Verano Remix,221151,2021-03-09 14:52:00,0.668,0.789,11,-4.862,0,0.0549,0.0257,0.0,0.221,0.504,123.999,audio_features,4E2xcRsa66hiEdZyx5MF0p,spotify:track:4E2xcRsa66hiEdZyx5MF0p,https://api.spotify.com/v1/tracks/4E2xcRsa66hiEdZyx5MF0p,https://api.spotify.com/v1/audio-analysis/4E2xcRsa66hiEdZyx5MF0p,221173,4
6298,Color Of My Lips (feat. Busy Signal) - Santa Rosa Remix,2021-03-09 15:00,OMI,Color Of My Lips (feat. Busy Signal) - Santa Rosa Remix,210536,2021-03-09 15:00:00,0.783,0.877,8,-4.408,1,0.0526,0.254,0.0,0.0784,0.967,126.038,audio_features,3J9kl71k728LALeF9are4w,spotify:track:3J9kl71k728LALeF9are4w,https://api.spotify.com/v1/tracks/3J9kl71k728LALeF9are4w,https://api.spotify.com/v1/audio-analysis/3J9kl71k728LALeF9are4w,210533,4
6299,Cheerleader (Ricky Blaze Remix),2021-03-09 15:03,OMI,Cheerleader (Ricky Blaze Remix),183109,2021-03-09 15:03:00,0.77,0.701,1,-5.893,0,0.0739,0.00302,1.96e-06,0.0714,0.925,100.0,audio_features,5Fi2i8rkanqEbsbfKgSm61,spotify:track:5Fi2i8rkanqEbsbfKgSm61,https://api.spotify.com/v1/tracks/5Fi2i8rkanqEbsbfKgSm61,https://api.spotify.com/v1/audio-analysis/5Fi2i8rkanqEbsbfKgSm61,183813,4
6300,Cheerleader - Felix Jaehn Remix Radio Edit,2021-03-09 15:06,OMI,Cheerleader - Felix Jaehn Remix Radio Edit,180565,2021-03-09 15:06:00,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,audio_features,023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560,4
6301,Babylon,2021-03-09 15:09,OMI,Babylon,203581,2021-03-09 15:09:00,0.51,0.71,5,-6.891,0,0.113,0.629,0.0,0.0607,0.367,131.891,audio_features,6Aj2H0Z0v0JgnSfPEwCgW0,spotify:track:6Aj2H0Z0v0JgnSfPEwCgW0,https://api.spotify.com/v1/tracks/6Aj2H0Z0v0JgnSfPEwCgW0,https://api.spotify.com/v1/audio-analysis/6Aj2H0Z0v0JgnSfPEwCgW0,234285,4
6302,Drop In the Ocean,2021-03-10 11:29,OMI,Drop In the Ocean,177624,2021-03-10 11:29:00,0.447,0.393,5,-8.65,1,0.038,0.785,0.0,0.28,0.564,73.139,audio_features,5JDcQAztvZTIkrWoZihgvC,spotify:track:5JDcQAztvZTIkrWoZihgvC,https://api.spotify.com/v1/tracks/5JDcQAztvZTIkrWoZihgvC,https://api.spotify.com/v1/audio-analysis/5JDcQAztvZTIkrWoZihgvC,220239,3
6303,These Are the Days - Luca Schreiner Remix,2021-03-10 11:32,OMI,These Are the Days - Luca Schreiner Remix,188213,2021-03-10 11:32:00,0.541,0.876,10,-3.794,0,0.162,0.0231,0.0,0.108,0.383,121.152,audio_features,5bY0RCjIiggxBueTd3rHbu,spotify:track:5bY0RCjIiggxBueTd3rHbu,https://api.spotify.com/v1/tracks/5bY0RCjIiggxBueTd3rHbu,https://api.spotify.com/v1/audio-analysis/5bY0RCjIiggxBueTd3rHbu,188213,4
6304,Hula Hoop,2021-03-10 12:25,OMI,Hula Hoop,205474,2021-03-10 12:25:00,0.671,0.843,10,-4.509,0,0.0385,0.0277,0.0,0.295,0.567,121.973,audio_features,07AiWpzE3B8aAuFAIfrlQ7,spotify:track:07AiWpzE3B8aAuFAIfrlQ7,https://api.spotify.com/v1/tracks/07AiWpzE3B8aAuFAIfrlQ7,https://api.spotify.com/v1/audio-analysis/07AiWpzE3B8aAuFAIfrlQ7,205467,4
6305,Standing On All Threes,2021-03-10 12:28,OMI,Standing On All Threes,122288,2021-03-10 12:28:00,0.696,0.868,3,-4.285,0,0.115,0.482,2.9e-05,0.23,0.93,170.046,audio_features,4giQXf3khoEPdsgsvALUl5,spotify:track:4giQXf3khoEPdsgsvALUl5,https://api.spotify.com/v1/tracks/4giQXf3khoEPdsgsvALUl5,https://api.spotify.com/v1/audio-analysis/4giQXf3khoEPdsgsvALUl5,197013,4
6306,Trombone,2021-03-10 12:30,AronChupa,Trombone,166440,2021-03-10 12:30:00,0.864,0.795,8,-3.461,1,0.118,0.115,0.00519,0.267,0.665,126.018,audio_features,3vYP0NDCcoPiUHpmtq9YIq,spotify:track:3vYP0NDCcoPiUHpmtq9YIq,https://api.spotify.com/v1/tracks/3vYP0NDCcoPiUHpmtq9YIq,https://api.spotify.com/v1/audio-analysis/3vYP0NDCcoPiUHpmtq9YIq,166441,4
6307,What Was in That Glass,2021-03-10 12:48,AronChupa,What Was in That Glass,123282,2021-03-10 12:48:00,0.709,0.813,6,-6.918,0,0.153,0.0545,0.01,0.386,0.438,133.017,audio_features,1r9ecngPLiwB5J06DWH4Ts,spotify:track:1r9ecngPLiwB5J06DWH4Ts,https://api.spotify.com/v1/tracks/1r9ecngPLiwB5J06DWH4Ts,https://api.spotify.com/v1/audio-analysis/1r9ecngPLiwB5J06DWH4Ts,194676,4
6308,What Was in That Glass,2021-03-11 09:43,AronChupa,What Was in That Glass,71421,2021-03-11 09:43:00,0.709,0.813,6,-6.918,0,0.153,0.0545,0.01,0.386,0.438,133.017,audio_features,1r9ecngPLiwB5J06DWH4Ts,spotify:track:1r9ecngPLiwB5J06DWH4Ts,https://api.spotify.com/v1/tracks/1r9ecngPLiwB5J06DWH4Ts,https://api.spotify.com/v1/audio-analysis/1r9ecngPLiwB5J06DWH4Ts,194676,4
6309,The Woodchuck Song,2021-03-11 09:46,AronChupa,The Woodchuck Song,154394,2021-03-11 09:46:00,0.898,0.77,1,-4.97,0,0.302,0.0165,0.00216,0.207,0.412,126.031,audio_features,265SFiKBPvo5ojatV1egRk,spotify:track:265SFiKBPvo5ojatV1egRk,https://api.spotify.com/v1/tracks/265SFiKBPvo5ojatV1egRk,https://api.spotify.com/v1/audio-analysis/265SFiKBPvo5ojatV1egRk,154395,4
6310,First Class Jazz,2021-03-11 09:47,AronChupa,First Class Jazz,54295,2021-03-11 09:47:00,0.866,0.437,5,-9.981,1,0.114,0.263,0.73,0.11,0.489,120.987,audio_features,5IrbesAJuMbOooeJZXI6qs,spotify:track:5IrbesAJuMbOooeJZXI6qs,https://api.spotify.com/v1/tracks/5IrbesAJuMbOooeJZXI6qs,https://api.spotify.com/v1/audio-analysis/5IrbesAJuMbOooeJZXI6qs,277686,4
6311,I'm an Albatraoz,2021-03-11 09:50,AronChupa,I'm an Albatraoz,166848,2021-03-11 09:50:00,0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,audio_features,5MhsZlmKJG6X5kTHkdwC4B,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/audio-analysis/5MhsZlmKJG6X5kTHkdwC4B,166849,4
6312,Instagram,2021-03-11 09:53,Dimitri Vegas & Like Mike,Instagram,184558,2021-03-11 09:53:00,0.752,0.906,8,-2.097,0,0.102,0.125,0.0,0.423,0.95,95.997,audio_features,0U6bQIAh6MCGo1xjbIIx2S,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/tracks/0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/audio-analysis/0U6bQIAh6MCGo1xjbIIx2S,184558,4
6313,Little Swing,2021-03-11 09:56,AronChupa,Little Swing,163809,2021-03-11 09:56:00,0.89,0.672,7,-5.532,1,0.0621,0.707,0.000604,0.177,0.598,126.036,audio_features,66U0ASk1VHZsqIkpMjKX3B,spotify:track:66U0ASk1VHZsqIkpMjKX3B,https://api.spotify.com/v1/tracks/66U0ASk1VHZsqIkpMjKX3B,https://api.spotify.com/v1/audio-analysis/66U0ASk1VHZsqIkpMjKX3B,163810,4
6314,Bad Boy (feat. Luana Kiara),2021-03-11 10:03,Raaban,Bad Boy (feat. Luana Kiara),190673,2021-03-11 10:03:00,0.644,0.892,0,-1.1,0,0.0567,0.13,0.000113,0.0893,0.767,180.044,audio_features,64p6ua7zpf66s62StC2QLv,spotify:track:64p6ua7zpf66s62StC2QLv,https://api.spotify.com/v1/tracks/64p6ua7zpf66s62StC2QLv,https://api.spotify.com/v1/audio-analysis/64p6ua7zpf66s62StC2QLv,190674,4
6315,Wicked Wonderland,2021-03-11 10:07,Tungevaag,Wicked Wonderland,217270,2021-03-11 10:07:00,0.692,0.793,6,-4.609,0,0.0435,0.00228,0.00122,0.0989,0.71,127.985,audio_features,69VG4iIuVgrgAaoCjRaijz,spotify:track:69VG4iIuVgrgAaoCjRaijz,https://api.spotify.com/v1/tracks/69VG4iIuVgrgAaoCjRaijz,https://api.spotify.com/v1/audio-analysis/69VG4iIuVgrgAaoCjRaijz,217339,4
6316,My Life Is a Party - Ryan T. & Rick M. Radio Edit,2021-03-11 10:11,ItaloBrothers,My Life Is a Party - Ryan T. & Rick M. Radio Edit,189175,2021-03-11 10:11:00,0.621,0.909,0,-5.244,1,0.036,0.03,1.09e-06,0.422,0.402,144.959,audio_features,1IDXuroj7pqZzrentmgh4H,spotify:track:1IDXuroj7pqZzrentmgh4H,https://api.spotify.com/v1/tracks/1IDXuroj7pqZzrentmgh4H,https://api.spotify.com/v1/audio-analysis/1IDXuroj7pqZzrentmgh4H,210201,4
6317,Monster,2021-03-11 10:12,LUM!X,Monster,29410,2021-03-11 10:12:00,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,audio_features,2UREu1Y8CO4jXkbvqAtP7g,spotify:track:2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/tracks/2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/audio-analysis/2UREu1Y8CO4jXkbvqAtP7g,178013,4
6318,Party Like It's Your Birthday,2021-03-11 10:15,OMI,Party Like It's Your Birthday,219190,2021-03-11 10:15:00,0.904,0.72,6,-2.776,0,0.348,0.259,0.0,0.0749,0.805,90.062,audio_features,4RY96Asd9IefaL3X4LOLZ8,spotify:track:4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,193467,4
6319,At Least I Had Fun,2021-03-11 10:18,Martin Jensen,At Least I Had Fun,170613,2021-03-11 10:18:00,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,audio_features,7jqXDgGWkV4w2ctdb2g59o,spotify:track:7jqXDgGWkV4w2ctdb2g59o,https://api.spotify.com/v1/tracks/7jqXDgGWkV4w2ctdb2g59o,https://api.spotify.com/v1/audio-analysis/7jqXDgGWkV4w2ctdb2g59o,170614,4
6320,Introducing Solve,2021-03-11 10:25,Solve,Introducing Solve,120685,2021-03-11 10:25:00,0.184,0.605,6,-12.957,1,0.305,0.173,0.306,0.102,0.506,95.877,audio_features,3h0eCyHnNrL9Mymc5Wryxj,spotify:track:3h0eCyHnNrL9Mymc5Wryxj,https://api.spotify.com/v1/tracks/3h0eCyHnNrL9Mymc5Wryxj,https://api.spotify.com/v1/audio-analysis/3h0eCyHnNrL9Mymc5Wryxj,169067,3
6321,Til Death Do Us Part,2021-03-11 11:07,Solve,Til Death Do Us Part,2385140,2021-03-11 11:07:00,0.622,0.587,2,-10.597,1,0.0662,0.197,0.000374,0.343,0.351,179.844,audio_features,7qoVDgCaBveAKmmPNqscYx,spotify:track:7qoVDgCaBveAKmmPNqscYx,https://api.spotify.com/v1/tracks/7qoVDgCaBveAKmmPNqscYx,https://api.spotify.com/v1/audio-analysis/7qoVDgCaBveAKmmPNqscYx,154678,4
6322,The Real Killer,2021-03-11 11:45,Solve,The Real Killer,1795530,2021-03-11 11:45:00,0.837,0.558,11,-12.537,0,0.0431,0.0317,0.466,0.374,0.5,107.096,audio_features,5DVo3T3DUvDGY2jjIjkpwl,spotify:track:5DVo3T3DUvDGY2jjIjkpwl,https://api.spotify.com/v1/tracks/5DVo3T3DUvDGY2jjIjkpwl,https://api.spotify.com/v1/audio-analysis/5DVo3T3DUvDGY2jjIjkpwl,282000,4
6323,Pretty Dead,2021-03-11 12:59,Solve,Pretty Dead,1831130,2021-03-11 12:59:00,0.606,0.62,4,-5.2,0,0.171,0.468,0.0,0.121,0.728,119.994,audio_features,7oYc06jEtq70J8CViP1qN4,spotify:track:7oYc06jEtq70J8CViP1qN4,https://api.spotify.com/v1/tracks/7oYc06jEtq70J8CViP1qN4,https://api.spotify.com/v1/audio-analysis/7oYc06jEtq70J8CViP1qN4,117609,4
6324,Party Like It's Your Birthday,2021-03-11 13:24,OMI,Party Like It's Your Birthday,4210,2021-03-11 13:24:00,0.904,0.72,6,-2.776,0,0.348,0.259,0.0,0.0749,0.805,90.062,audio_features,4RY96Asd9IefaL3X4LOLZ8,spotify:track:4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,193467,4
6325,I Luv U (with R3HAB),2021-03-12 02:52,Sofia Carson,I Luv U (with R3HAB),155448,2021-03-12 02:52:00,0.875,0.558,1,-6.164,1,0.0641,0.0532,2.14e-05,0.116,0.44,96.072,audio_features,3HTySujYyWa1nZdfiZVZs0,spotify:track:3HTySujYyWa1nZdfiZVZs0,https://api.spotify.com/v1/tracks/3HTySujYyWa1nZdfiZVZs0,https://api.spotify.com/v1/audio-analysis/3HTySujYyWa1nZdfiZVZs0,150938,4
6326,You Don't Know Me,2021-03-12 02:57,Kevin Silvester,You Don't Know Me,239297,2021-03-12 02:57:00,0.877,0.658,11,-6.055,0,0.132,0.163,0.0,0.108,0.693,123.999,audio_features,1rFMYAZxBoAKSzXI54brMu,spotify:track:1rFMYAZxBoAKSzXI54brMu,https://api.spotify.com/v1/tracks/1rFMYAZxBoAKSzXI54brMu,https://api.spotify.com/v1/audio-analysis/1rFMYAZxBoAKSzXI54brMu,213947,4
6327,#thatPOWER,2021-03-12 03:01,will.i.am,#thatPOWER,279506,2021-03-12 03:01:00,0.797,0.607,6,-6.096,0,0.0585,0.00112,7.52e-05,0.0748,0.399,128.01,audio_features,01TuObJVd7owWchVRuQbQw,spotify:track:01TuObJVd7owWchVRuQbQw,https://api.spotify.com/v1/tracks/01TuObJVd7owWchVRuQbQw,https://api.spotify.com/v1/audio-analysis/01TuObJVd7owWchVRuQbQw,279507,4
6328,Lalla Lalla Lori,2021-03-12 03:08,Vishal Dadlani,Lalla Lalla Lori,257049,2021-03-12 03:08:00,0.638,0.895,8,-3.255,0,0.0453,0.0947,0.0,0.104,0.729,124.95,audio_features,22WubMzx5mkCAHZHvInkpH,spotify:track:22WubMzx5mkCAHZHvInkpH,https://api.spotify.com/v1/tracks/22WubMzx5mkCAHZHvInkpH,https://api.spotify.com/v1/audio-analysis/22WubMzx5mkCAHZHvInkpH,257050,4
6329,"Khalifa (From ""Lekar Hum Deewana Dil"")",2021-03-12 03:13,A.R. Rahman,"Khalifa (From ""Lekar Hum Deewana Dil"")",303597,2021-03-12 03:13:00,0.694,0.885,7,-4.703,1,0.0554,0.017,1.22e-05,0.105,0.637,119.981,audio_features,4HvKZFgYBOi5gB4ZwbS2l4,spotify:track:4HvKZFgYBOi5gB4ZwbS2l4,https://api.spotify.com/v1/tracks/4HvKZFgYBOi5gB4ZwbS2l4,https://api.spotify.com/v1/audio-analysis/4HvKZFgYBOi5gB4ZwbS2l4,303600,4
6330,Brave,2021-03-12 03:14,Don Diablo,Brave,60003,2021-03-12 03:14:00,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4
6331,Party Like It's Your Birthday,2021-03-12 05:29,OMI,Party Like It's Your Birthday,215220,2021-03-12 05:29:00,0.904,0.72,6,-2.776,0,0.348,0.259,0.0,0.0749,0.805,90.062,audio_features,4RY96Asd9IefaL3X4LOLZ8,spotify:track:4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,193467,4
6332,Roller Coaster,2021-03-12 05:38,OMI,Roller Coaster,196301,2021-03-12 05:38:00,0.603,0.79,8,-4.461,1,0.0355,0.026,7.25e-05,0.162,0.282,108.008,audio_features,5r00wpsojd4mBYaQFDvni7,spotify:track:5r00wpsojd4mBYaQFDvni7,https://api.spotify.com/v1/tracks/5r00wpsojd4mBYaQFDvni7,https://api.spotify.com/v1/audio-analysis/5r00wpsojd4mBYaQFDvni7,259080,4
6333,Ooh Girl (feat. A Boogie Wit da Hoodie),2021-03-12 05:42,Kris Kross Amsterdam,Ooh Girl (feat. A Boogie Wit da Hoodie),168200,2021-03-12 05:42:00,0.726,0.781,0,-4.276,1,0.0525,0.139,0.0,0.274,0.579,104.976,audio_features,1mKNyZCNDueEASgBgZuLdA,spotify:track:1mKNyZCNDueEASgBgZuLdA,https://api.spotify.com/v1/tracks/1mKNyZCNDueEASgBgZuLdA,https://api.spotify.com/v1/audio-analysis/1mKNyZCNDueEASgBgZuLdA,168201,4
6334,Show Me Love - EDX Remix / Radio Edit,2021-03-12 05:45,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,180336,2021-03-12 05:45:00,0.836,0.665,0,-5.779,1,0.0745,0.308,0.000925,0.0714,0.677,120.997,audio_features,4bAmAVdks2Y84VNVVLXFwN,spotify:track:4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/tracks/4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/audio-analysis/4bAmAVdks2Y84VNVVLXFwN,180336,4
6335,At Least I Had Fun,2021-03-12 05:48,Martin Jensen,At Least I Had Fun,170613,2021-03-12 05:48:00,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,audio_features,7jqXDgGWkV4w2ctdb2g59o,spotify:track:7jqXDgGWkV4w2ctdb2g59o,https://api.spotify.com/v1/tracks/7jqXDgGWkV4w2ctdb2g59o,https://api.spotify.com/v1/audio-analysis/7jqXDgGWkV4w2ctdb2g59o,170614,4
6336,Classic,2021-03-12 05:51,MKTO,Classic,175426,2021-03-12 05:51:00,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4
6337,What I Like About You (feat. Theresa Rex),2021-03-12 05:54,Jonas Blue,What I Like About You (feat. Theresa Rex),220396,2021-03-12 05:54:00,0.46,0.8,1,-3.584,1,0.05,0.289,6.16e-06,0.121,0.553,102.46,audio_features,4NSW0Km5ZG60L8FthUebPJ,spotify:track:4NSW0Km5ZG60L8FthUebPJ,https://api.spotify.com/v1/tracks/4NSW0Km5ZG60L8FthUebPJ,https://api.spotify.com/v1/audio-analysis/4NSW0Km5ZG60L8FthUebPJ,220396,4
6338,Cheerleader - Felix Jaehn Remix Radio Edit,2021-03-12 06:00,OMI,Cheerleader - Felix Jaehn Remix Radio Edit,180565,2021-03-12 06:00:00,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,audio_features,023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560,4
6339,Forever Young,2021-03-12 06:02,John De Sohn,Forever Young,138709,2021-03-12 06:02:00,0.489,0.482,9,-9.466,0,0.0275,0.417,0.00227,0.235,0.33,136.803,audio_features,4S1VYqwfkLit9mKVY3MXoo,spotify:track:4S1VYqwfkLit9mKVY3MXoo,https://api.spotify.com/v1/tracks/4S1VYqwfkLit9mKVY3MXoo,https://api.spotify.com/v1/audio-analysis/4S1VYqwfkLit9mKVY3MXoo,226706,4
6340,Introducing Solve,2021-03-12 07:12,Solve,Introducing Solve,5690,2021-03-12 07:12:00,0.184,0.605,6,-12.957,1,0.305,0.173,0.306,0.102,0.506,95.877,audio_features,3h0eCyHnNrL9Mymc5Wryxj,spotify:track:3h0eCyHnNrL9Mymc5Wryxj,https://api.spotify.com/v1/tracks/3h0eCyHnNrL9Mymc5Wryxj,https://api.spotify.com/v1/audio-analysis/3h0eCyHnNrL9Mymc5Wryxj,169067,3
6341,Family Feud,2021-03-12 07:56,Solve,Family Feud,2169150,2021-03-12 07:56:00,0.475,0.245,7,-16.731,1,0.0494,0.778,0.0836,0.13,0.141,80.814,audio_features,46i6pyJSyfcyU265SSgv7a,spotify:track:46i6pyJSyfcyU265SSgv7a,https://api.spotify.com/v1/tracks/46i6pyJSyfcyU265SSgv7a,https://api.spotify.com/v1/audio-analysis/46i6pyJSyfcyU265SSgv7a,213227,4
6342,The Scoop,2021-03-12 11:19,Solve,The Scoop,2162450,2021-03-12 11:19:00,0.637,0.918,1,-3.662,1,0.266,0.0468,0.0,0.115,0.808,94.097,audio_features,2nZPwKpV75BQpn9snGy2xG,spotify:track:2nZPwKpV75BQpn9snGy2xG,https://api.spotify.com/v1/tracks/2nZPwKpV75BQpn9snGy2xG,https://api.spotify.com/v1/audio-analysis/2nZPwKpV75BQpn9snGy2xG,163034,4
6343,Brave,2021-03-13 03:59,Don Diablo,Brave,182475,2021-03-13 03:59:00,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4
6344,I'm Going Like,2021-03-13 04:03,Hallman,I'm Going Like,185681,2021-03-13 04:03:00,0.659,0.803,4,-6.945,1,0.0368,0.0207,0.803,0.16,0.336,125.986,audio_features,4o7zeDjEoPALOH9ZN483Oj,spotify:track:4o7zeDjEoPALOH9ZN483Oj,https://api.spotify.com/v1/tracks/4o7zeDjEoPALOH9ZN483Oj,https://api.spotify.com/v1/audio-analysis/4o7zeDjEoPALOH9ZN483Oj,185681,4
6345,Sleep Deprived,2021-03-13 04:06,Lvly,Sleep Deprived,198528,2021-03-13 04:06:00,0.939,0.282,5,-13.736,1,0.123,0.931,0.0,0.113,0.523,118.034,audio_features,7xdyIjQ4qX7iSL6E5qqyHX,spotify:track:7xdyIjQ4qX7iSL6E5qqyHX,https://api.spotify.com/v1/tracks/7xdyIjQ4qX7iSL6E5qqyHX,https://api.spotify.com/v1/audio-analysis/7xdyIjQ4qX7iSL6E5qqyHX,85444,4
6346,Rumors,2021-03-13 04:10,NEFFEX,Rumors,247607,2021-03-13 04:10:00,0.673,0.706,8,-8.4,1,0.115,0.0603,2.75e-06,0.426,0.516,74.972,audio_features,7wOqBOryVGD3nqDUihDSwL,spotify:track:7wOqBOryVGD3nqDUihDSwL,https://api.spotify.com/v1/tracks/7wOqBOryVGD3nqDUihDSwL,https://api.spotify.com/v1/audio-analysis/7wOqBOryVGD3nqDUihDSwL,247608,4
